-0.00013132,-0.00055826
0.9375,0.87563
-0.061566,-0.11769
-0.058802,-0.096707
-0.054323,-0.065542
-0.048314,-0.029145
-0.041022,0.0069277
-0.032741,0.03753
-0.023803,0.058833
-0.014557,0.068933
-0.0053563,0.068051
0.0034594,0.058311
0.01158,0.043151
0.018736,0.026517
0.024715,0.012027
0.029363,0.0022697
0.032595,-0.0016138
0.034392,-4.8515e-017
0.034804,0.0054849
0.03394,0.012483
0.03196,0.018539
0.02907,0.021692
0.025501,0.020905
0.021502,0.016228
0.017323,0.0086982
0.013206,-3.0751e-017
0.0093661,-0.0079966
0.0059864,-0.013712
0.003209,-0.016224
0.0011291,-0.01545
-0.0002072,-0.012103
-0.00080227,-0.0074579
-0.00070398,-0.0029928
-4.3039e-017,-4.6515e-017
0.0011899,0.00072883
0.0027228,-0.00092792
0.0044431,-0.0044321
0.0061921,-0.0087633
0.0078188,-0.01271
0.0091882,-0.015192
0.01019,-0.015537
0.010742,-0.01363
0.010797,-0.0099233
0.010342,-0.0052929
0.0093994,-0.00079467
0.0080209,0.0026119
0.0062861,0.0043043
0.0042948,0.004139
0.0021599,0.0024632
-3.4326e-017,-3.3552e-017
-0.0020688,-0.0023593
-0.0039399,-0.0037969
-0.0055228,-0.0037816
-0.0067481,-0.0021974
-0.0075714,0.00064012
-0.0079751,0.0040814
-0.0079681,0.0073235
-0.0075851,0.0096245
-0.0068824,0.010494
-0.0059342,0.0098118
-0.0048266,0.0078458
-0.0036519,0.0051683
-0.0025022,0.002496
-0.0014635,0.00049875
-0.00061001,-0.00037365
-4.2062e-017,-4.3776e-017
0.00032766,0.001393
0.00035537,0.0033036
8.7272e-005,0.0050977
-0.00045177,0.0061819
-0.0012184,0.0061602
-0.0021544,0.0049348
-0.0031909,0.0027243
-0.0042531,-2.971e-017
-0.0052658,-0.002644
-0.0061583,-0.0046479
-0.0068688,-0.0056308
-0.0073486,-0.0054836
-0.0075648,-0.004388
-0.0075022,-0.0027593
-0.0071636,-0.0011289
-0.0065697,-4.5923e-017
-0.0057568,0.00028502
-0.0047744,-0.00036905
-0.0036813,-0.0017914
-0.0025418,-0.0035972
-0.001421,-0.0052952
-0.00038089,-0.0064203
0.00052391,-0.0066563
0.0012494,-0.0059167
0.001765,-0.0043626
0.0020549,-0.0023555
0.0021189,-0.00035783
0.0019719,0.0011895
0.0016426,0.0019818
0.001171,0.0019259
0.00060572,0.0011579
-3.4108e-017,-3.1857e-017
-0.00059151,-0.0011308
-0.0011168,-0.0018367
-0.0015297,-0.0018456
-0.0017933,-0.0010818
-0.0018817,0.00031777
-0.0017819,0.0020426
-0.0014945,0.0036941
-0.001033,0.0048919
-0.00042294,0.0053734
0.00030021,0.0050603
0.0010935,0.0040747
0.0019095,0.0027024
0.0026997,0.0013137
0.0034178,0.00026419
0.0040225,-0.00019915
0.0044803,-4.661e-017
0.0047677,0.00075136
0.0048725,0.0017921
0.0047941,0.0027809
0.0045438,0.0033906
0.0041434,0.0033966
0.0036237,0.0027349
0.0030222,0.0015174
0.0023805,-9.5423e-017
0.0017416,-0.0014869
0.0011465,-0.0026261
0.00063211,-0.0031958
0.00022845,-0.003126
-4.3009e-005,-0.0025122
-0.00017066,-0.0015864
-0.0001533,-0.00065171
-3.7188e-017,-4.0668e-017
0.00027075,0.00016584
0.00063249,-0.00021555
0.0010528,-0.0010502
0.0014955,-0.0021165
0.0019234,-0.0031266
0.0023006,-0.003804
0.0025953,-0.0039571
0.0027813,-0.0035291
0.0028403,-0.0026105
0.0027628,-0.0014139
0.0025485,-0.00021546
0.0022061,0.00071839
0.0017531,0.0012004
0.001214,0.0011699
0.00061852,0.00070536
-2.9863e-017,-2.919e-017
-0.00060731,-0.00069257
-0.0011704,-0.0011279
-0.0016595,-0.0011363
-0.0020504,-0.00066769
-0.0023256,0.00019662
-0.0024755,0.0012669
-0.0024987,0.0022966
-0.0024023,0.0030482
-0.0022009,0.0033558
-0.0019155,0.0031672
-0.0015723,0.0025558
-0.0012002,0.0016986
-0.00082952,0.00082746
-0.00048926,0.00016674
-0.00020561,-0.00012594
-3.5906e-017,-3.9686e-017
0.00011219,0.00047696
0.00012261,0.0011397
3.0332e-005,0.0017717
-0.00015815,0.0021641
-0.00042953,0.0021717
-0.00076471,0.0017516
-0.0011402,0.00097345
-0.0015296,1.8573e-017
-0.0019059,-0.00095694
-0.0022427,-0.0016927
-0.0025166,-0.0020631
-0.0027083,-0.002021
-0.0028041,-0.0016265
-0.0027965,-0.0010286
-0.002685,-0.00042314
-0.0024756,-1.1678e-016
-0.0021807,0.00010797
-0.0018178,-0.00014051
-0.0014086,-0.00068545
-0.00097733,-0.0013832
-0.00054899,-0.0020457
-0.00014784,-0.0024919
0.00020427,-0.0025953
0.00048933,-0.0023172
0.00069425,-0.001716
0.0008117,-0.00093044
0.00084045,-0.00014193
0.00078532,0.00047373
0.00065677,0.00079241
0.00047004,0.00077303
0.00024404,0.00046652
-2.7586e-017,-2.5766e-017
-0.00024007,-0.00045892
-0.00045485,-0.00074805
-0.00062519,-0.0007543
-0.00073538,-0.00044361
-0.00077417,0.00013074
-0.00073551,0.0008431
-0.00061882,0.0015296
-0.00042905,0.0020318
-0.00017619,0.0022385
0.00012543,0.0021143
0.00045818,0.0017074
0.00080235,0.0011355
0.0011375,0.00055353
0.0014439,0.00011161
0.0017039,-8.4359e-005
0.0019027,2.8816e-017
0.0020298,0.00031988
0.0020795,0.00076484
0.0020509,0.0011896
0.0019484,0.0014539
0.0017807,0.0014598
0.0015608,0.001178
0.0013046,0.00065503
0.0010298,-5.087e-017
0.00075495,-0.00064456
0.000498,-0.0011407
0.0002751,-0.0013909
9.9616e-005,-0.0013631
-1.879e-005,-0.0010975
-7.4692e-005,-0.00069434
-6.7215e-005,-0.00028575
-3.0647e-017,-3.4945e-017
0.00011912,7.2965e-005
0.00027874,-9.4993e-005
0.00046471,-0.00046356
0.00066117,-0.00093572
0.00085165,-0.0013844
0.0010202,-0.0016869
0.0011525,-0.0017573
0.0012369,-0.0015695
0.0012649,-0.0011626
0.001232,-0.00063052
0.0011379,-9.6206e-005
0.00098632,0.00032118
0.00078476,0.00053735
0.00054406,0.00052432
0.00027752,0.00031648
-7.0623e-017,-7.0154e-017
-0.0002731,-0.00031144
-0.00052685,-0.00050773
-0.00074781,-0.00051205
-0.00092488,-0.00030117
-0.00105,8.8774e-005
-0.0011187,0.00057253
-0.0011302,0.0010388
-0.0010876,0.00138
-0.00099724,0.0015205
-0.00086865,0.0014363
-0.00071355,0.0011599
-0.00054511,0.00077146
-0.00037701,0.00037608
-0.00022252,7.5834e-005
-9.3576e-005,-5.7318e-005
-2.5512e-017,-2.7615e-017
5.1125e-005,0.00021735
5.5903e-005,0.00051968
1.3838e-005,0.00080829
-7.2188e-005,0.0009878
-0.00019616,0.00099177
-0.0003494,0.00080031
-0.00052119,0.00044498
-0.00069952,1.4414e-017
-0.00087195,-0.00043781
-0.0010265,-0.00077471
-0.0011522,-0.00094457
-0.0012404,-0.00092561
-0.0012847,-0.00074519
-0.0012816,-0.00047138
-0.0012308,-0.00019397
-0.0011351,9.357e-018
-0.0010001,4.9515e-005
-0.00083384,-6.4453e-005
-0.00064626,-0.00031448
-0.00044846,-0.00063468
-0.00025195,-0.00093885
-6.7855e-005,-0.0011438
9.3767e-005,-0.0011913
0.00022463,-0.0010637
0.00031872,-0.00078778
0.00037265,-0.00042716
0.00038585,-6.5162e-005
0.00036054,0.00021749
0.00030151,0.00036378
0.00021578,0.00035487
0.00011202,0.00021415
-1.8993e-017,-1.7739e-017
-0.00011018,-0.00021062
-0.00020872,-0.00034327
-0.00028685,-0.00034609
-0.00033735,-0.0002035
-0.00035508,5.9965e-005
-0.00033728,0.00038662
-0.00028371,0.00070125
-0.00019666,0.00093127
-8.0737e-005,0.0010258
5.7462e-005,0.00096858
0.00020984,0.00078194
0.00036735,0.00051988
0.00052063,0.00025335
0.00066066,5.1067e-005
0.0007793,-3.8583e-005
0.00086989,-5.0324e-017
0.00092765,0.00014619
0.00094997,0.0003494
0.00093652,0.00054323
0.0008893,0.0006636
0.00081241,0.00066599
0.00071175,0.00053719
0.0005946,0.00029855
0.00046912,-3.5882e-017
0.00034373,-0.00029347
0.00022662,-0.00051907
0.00012512,-0.00063258
4.528e-005,-0.0006196
-8.5358e-006,-0.00049858
-3.391e-005,-0.00031523
-3.0497e-005,-0.00012965
-1.9184e-017,-2.1394e-017
5.3978e-005,3.3063e-005
0.00012622,-4.3016e-005
0.00021029,-0.00020977
0.00029899,-0.00042314
0.00038485,-0.00062559
0.00046068,-0.00076171
0.00052005,-0.00079294
0.00055769,-0.00070763
0.00056987,-0.00052377
0.00055462,-0.00028384
0.00051185,-4.3274e-005
0.00044329,0.00014435
0.00035241,0.0002413
0.00024411,0.00023525
0.00012441,0.00014188
7.5993e-018,7.931e-018
-0.00012221,-0.00013937
-0.00023555,-0.000227
-0.00033403,-0.00022872
-0.00041274,-0.0001344
-0.00046814,3.9579e-005
-0.00049829,0.00025501
-0.00050292,0.00046224
-0.00048346,0.00061345
-0.00044285,0.00067523
-0.00038535,0.00063715
-0.00031622,0.00051402
-0.00024132,0.00034152
-0.00016672,0.00016631
-9.8298e-005,3.3499e-005
-4.1291e-005,-2.5292e-005
-5.2657e-017,-5.3682e-017
2.2509e-005,9.5692e-005
2.4585e-005,0.00022854
6.0785e-006,0.00035505
-3.1673e-005,0.0004334
-8.5965e-005,0.00043463
-0.00015294,0.0003503
-0.00022785,0.00019454
-0.00030544,3.4487e-018
-0.00038026,-0.00019093
-0.00044708,-0.00033743
-0.00050123,-0.00041089
-0.0005389,-0.00040213
-0.0005574,-0.00032332
-0.00055533,-0.00020425
-0.00053262,-8.3937e-005
-0.00049054,-3.1724e-017
-0.00043161,2.1369e-005
-0.00035937,-2.7778e-005
-0.00027814,-0.00013535
-0.00019274,-0.00027278
-0.00010813,-0.00040293
-2.908e-005,-0.00049017
4.0127e-005,-0.00050982
9.599e-005,-0.00045456
0.000136,-0.00033614
0.00015877,-0.000182
0.00016415,-2.7721e-005
0.00015315,9.2385e-005
0.00012788,0.00015429
9.1376e-005,0.00015028
4.7365e-005,9.0545e-005
-1.069e-017,-9.9849e-018
-4.6438e-005,-8.8772e-005
-8.7831e-005,-0.00014445
-0.00012051,-0.0001454
-0.0001415,-8.5356e-005
-0.00014869,2.511e-005
-0.000141,0.00016162
-0.00011841,0.00029267
-8.1936e-005,0.00038801
-3.3581e-005,0.00042665
2.3859e-005,0.00040216
8.6976e-005,0.00032411
0.00015199,0.00021511
0.00021504,0.00010464
0.00027238,2.1054e-005
0.00032072,-1.5879e-005
0.00035735,-1.941e-018
0.00038038,5.9945e-005
0.00038881,0.00014301
0.00038259,0.00022192
0.00036261,0.00027058
0.00033063,0.00027104
0.00028911,0.0002182
0.00024106,0.00012104
0.00018982,-1.6287e-017
0.00013881,-0.00011851
9.1333e-005,-0.0002092
5.0325e-005,-0.00025444
1.8176e-005,-0.00024871
-3.4194e-006,-0.00019973
-1.3556e-005,-0.00012602
-1.2167e-005,-5.1724e-005
1.0052e-017,9.1449e-018
2.1444e-005,1.3135e-005
5.0039e-005,-1.7053e-005
8.319e-005,-8.2983e-005
0.00011802,-0.00016703
0.00015158,-0.00024641
0.00018105,-0.00029936
0.00020393,-0.00031095
0.00021821,-0.00027688
0.00022247,-0.00020448
0.00021603,-0.00011056
0.00019891,-1.6817e-005
0.00017187,5.5968e-005
0.00013632,9.3342e-005
9.4207e-005,9.0788e-005
4.7899e-005,5.4624e-005
-1.5227e-017,-1.5076e-017
-4.6827e-005,-5.3401e-005
-9.0037e-005,-8.6769e-005
-0.00012737,-8.7213e-005
-0.00015699,-5.1123e-005
-0.00017762,1.5017e-005
-0.00018859,9.6515e-005
-0.00018987,0.00017451
-0.00018205,0.000231
-0.00016633,0.00025362
-0.00014436,0.0002387
-0.00011815,0.00019207
-8.9931e-005,0.00012727
-6.1968e-005,6.1814e-005
-3.6438e-005,1.2418e-005
-1.5265e-005,-9.3501e-006
-7.7179e-018,-8.8163e-018
8.2759e-006,3.5183e-005
9.0141e-006,8.3795e-005
2.2225e-006,0.00012982
-1.1548e-005,0.00015802
-3.1254e-005,0.00015802
-5.5445e-005,0.000127
-8.2366e-005,7.0323e-005
-0.00011009,-1.2307e-017
-0.00013666,-6.8616e-005
-0.0001602,-0.00012091
-0.00017906,-0.00014679
-0.00019194,-0.00014323
-0.00019793,-0.00011481
-0.00019659,-7.2307e-005
-0.00018797,-2.9622e-005
-0.00017258,-1.0716e-018
-0.00015137,7.4943e-006
-0.00012563,-9.7111e-006
-9.6926e-005,-4.7166e-005
-6.695e-005,-9.4749e-005
-3.7437e-005,-0.0001395
-1.0035e-005,-0.00016915
1.3802e-005,-0.00017535
3.2905e-005,-0.00015582
4.6461e-005,-0.00011484
5.4058e-005,-6.1965e-005
5.5697e-005,-9.406e-006
5.1784e-005,3.1238e-005
4.3089e-005,5.1988e-005
3.068e-005,5.0457e-005
1.5847e-005,3.0293e-005
-1.3644e-017,-1.3357e-017
-1.5424e-005,-2.9486e-005
-2.9066e-005,-4.7803e-005
-3.9734e-005,-4.794e-005
-4.6479e-005,-2.8038e-005
-4.8658e-005,8.2172e-006
-4.5966e-005,5.269e-005
-3.8452e-005,9.5043e-005
-2.6506e-005,0.00012552
-1.0821e-005,0.00013748
7.6576e-006,0.00012908
2.7804e-005,0.00010361
4.8393e-005,6.8487e-005
6.8186e-005,3.318e-005
8.6015e-005,6.6487e-006
0.00010086,-4.9935e-006
0.00011191,-8.0832e-018
0.00011861,1.8693e-005
0.00012072,4.4403e-005
0.00011828,6.8609e-005
0.00011162,8.3288e-005
0.00010132,8.3061e-005
8.8204e-005,6.6571e-005
7.3213e-005,3.676e-005
5.7387e-005,1.0704e-018
4.1774e-005,-3.5666e-005
2.7358e-005,-6.2665e-005
1.5004e-005,-7.5858e-005
5.3932e-006,-7.3799e-005
-1.0097e-006,-5.898e-005
-3.9838e-006,-3.7033e-005
-0.00013132,-0.00055826
